IdFuncionario,NomeCompleto,DataNascimento,CPF,Sexo,SalarioBruto,Cargo,idSetor,Setor,Ramal
9404,Breno Diegues,1966-01-17,818.840.653-84,Masculino,3469.07,Representante de Educação,9404,Markting,1404
9405,Giulia do Prado,2000-11-05,561.075.858-00,Feminino,4380.18,Associado de Serviços Comunitários,9405,Markting,1405
9406,Bruna de Oliveira,1997-05-14,573.202.175-20,Feminino,3439.09,Desenvolvedor de Imobiliária,9406,Vendas,1406
9407,Carolina da Bandeira,1994-09-14,064.022.747-39,Feminino,4380.81,Planejador de Saúde,9407,Financeiro,1407
9408,Laís Mendes,1994-08-14,524.863.404-08,Feminino,4524.08,Especialista de Serviços Comunitários,9408,RH,1408
9409,Beatriz Marcondes,1963-12-18,650.468.855-90,Feminino,1784.99,Associado de TI,9409,TI,1409
9410,Heitor Marcondes,1992-01-07,771.184.474-39,Masculino,5021.81,Oficial de Hospitalidade,9410,TI,1410
9411,Hugo Morais,2001-03-28,808.845.714-91,Masculino,34203.26,Diretor de Hospitalidade,9411,Vendas,1411
9412,Davi Ludmer Jaques,1964-03-11,008.063.040-57,Masculino,1511.93,Estrategista de Hospitalidade,9412,Markting,1412
9413,Antonia Ambrósio,1967-08-14,660.568.502-42,Feminino,5190.56,Engenheiro de Propaganda,9413,Markting,1413
9414,Isabela Ferraço,1990-01-27,151.684.508-06,Feminino,3806.81,Supervisor de Legal,9414,Financeiro,1414
9415,Lara Martins,1970-08-25,172.076.246-54,Feminino,3388.61,Contato de Bancário,9415,Financeiro,1415
9416,Caio de Oliveira,1987-09-04,023.630.230-21,Masculino,4228.75,Analista de Serviços Comunitários,9416,RH,1416
9417,Alice Batista,1969-04-22,284.652.521-81,Feminino,4401.68,Desenvolvedor de Contabilidade,9417,Vendas,1417
9418,Leonardo Longuinho,1992-07-12,781.336.222-55,Masculino,12924.64,Gerente de Educação,9418,Vendas,1418
9419,Carla Silveira,1965-03-20,128.567.811-79,Feminino,4310.99,Assistente de Vendas,9419,TI,1419
9420,César Esteves,1972-05-12,410.641.860-68,Masculino,2088.09,Administrador de Imobiliária,9420,TI,1420
9421,Deneval Veles,1998-12-20,874.774.186-40,Masculino,5464.74,Planejador de Vendas,9421,Financeiro,1421
9422,Emanuel da Maia,1995-10-30,450.062.283-77,Masculino,2320.85,Facilitador de Mineração,9422,Markting,1422
9423,Pérola Castro,1967-02-22,250.711.573-49,Feminino,8430.20,Assistente de Educação,9423,TI,1423
9424,Roberto Aparício,1969-07-04,133.213.243-00,Masculino,2705.14,Associado de Imobiliária,9424,Financeiro,1424
9425,Lavínia da Fronteira,1979-04-17,817.260.672-97,Feminino,4606.30,Supervisor de Vendas,9425,TI,1425
9426,Otávio Ribas,1974-11-05,288.474.060-05,Masculino,9740.34,Diretor de Marketing,9426,TI,1426
9427,Eduarda Dias,1969-07-24,586.666.068-78,Feminino,5123.48,Fabricante de Bancário,9427,RH,1427
9428,Bento Martim,2003-11-15,201.768.343-46,Masculino,2274.90,Planejador de Design,9428,Markting,1428
9429,Roberto Ornelas,2004-11-17,380.048.100-63,Masculino,5582.16,Associado de Construção,9429,RH,1429
9430,Vitória Meira,1970-06-24,071.166.647-42,Feminino,4456.84,Contato de Educação,9430,TI,1430
9431,Lara Campos,2004-08-29,642.804.045-00,Feminino,3068.08,Orquestrador de Imobiliária,9431,RH,1431
9432,Luiz Felipe Albuquerque,1999-09-26,638.186.520-23,Masculino,4463.67,Representante de Construção,9432,Markting,1432
9433,Ana Sophia Oliveira,1975-11-19,416.612.740-30,Feminino,3195.55,Designer de Consultoria,9433,RH,1433
9434,Pedro Tobias Modesto,1999-04-21,553.787.832-16,Masculino,5170.10,Desenvolvedor de Contabilidade,9434,Vendas,1434
9435,Marcela Mangueira,1961-11-21,534.606.110-06,Feminino,5403.65,Contato de Hospitalidade,9435,Vendas,1435
9436,Bruna Bentes,1978-02-05,355.227.222-40,Feminino,1808.72,Oficial de Imobiliária,9436,TI,1436
9437,Gabriel Moreno,1987-07-19,441.520.687-52,Masculino,2130.93,Engenheiro de Educação,9437,TI,1437
9438,Yuri das Neves,1965-06-19,513.055.440-05,Masculino,5342.22,Representante de Consultoria,9438,Markting,1438
9439,Danilo Bonfim,1962-03-23,134.272.521-24,Masculino,3272.80,Estrategista de Agricultura,9439,TI,1439
9440,Olívia Alves,1989-02-15,001.886.664-60,Feminino,4678.79,Contato de Legal,9440,TI,1440
9441,Mathias Álvares,1964-06-04,567.072.682-01,Masculino,2469.42,Executivo de Agricultura,9441,TI,1441
9442,Roberta Araújo,2007-12-13,354.848.683-51,Feminino,1782.04,Especialista de Consultoria,9442,Vendas,1442
9443,Gúbio Viana,1972-06-08,756.506.187-55,Masculino,2700.29,Fabricante de Mineração,9443,TI,1443
9444,Frederico da Bandeira,1976-09-11,173.824.635-32,Masculino,3777.71,Especialista de Tecnologia,9444,Markting,1444
9445,Mariah Carreira,1975-04-24,607.657.216-78,Feminino,2775.27,Oficial de Saúde,9445,Financeiro,1445
9446,Henrique Henriques,1984-06-26,535.706.517-97,Masculino,5836.71,Estrategista de Industrial,9446,RH,1446
9447,Ana Sophia Nascimento,1986-08-21,060.130.501-98,Feminino,26970.74,Gerente de Mineração,9447,TI,1447
9448,João Guilherme Pinto,2004-03-10,385.051.828-04,Masculino,2474.32,Engenheiro de Varejo,9448,Markting,1448
9449,João Victor Soeira,1991-05-07,875.055.548-08,Masculino,3016.77,Orquestrador de Mineração,9449,TI,1449
9450,Arthur Miguel Neves,1987-06-28,534.521.666-51,Masculino,5887.92,Técnico de Mineração,9450,Financeiro,1450
9451,Agatha Castro,1977-07-27,231.670.838-24,Feminino,3830.21,Desenvolvedor de Varejo,9451,Markting,1451
9452,Amanda Domingues,1974-04-13,583.517.242-70,Feminino,5778.61,Facilitador de Propaganda,9452,Vendas,1452
9453,João Lucas Martim,2000-01-12,850.585.165-00,Masculino,4148.66,Supervisor de Saúde,9453,Vendas,1453
9454,Luiz Miguel Lessa,1981-08-16,606.884.478-13,Masculino,3490.82,Agente de Consultoria,9454,RH,1454
9455,Heloísa Soeira,1964-01-26,677.877.712-59,Feminino,28379.88,Diretor de Industrial,9455,Vendas,1455
9456,Maria Valentina Albuquerque,1962-03-27,712.665.767-62,Feminino,1899.08,Coordenador de Industrial,9456,RH,1456
9457,Nicole da Fontoura,2008-02-06,131.888.467-54,Feminino,4604.03,Especialista de Tecnologia,9457,Markting,1457
9458,Rafael Lessa,1988-10-02,783.275.506-75,Masculino,5880.18,Analista de Vendas,9458,Financeiro,1458
9459,Allana de Lara,1971-08-21,237.571.602-74,Feminino,4849.03,Agente de Educação,9459,TI,1459
9460,Ana Luiza Ferraço,1998-05-03,736.463.045-70,Feminino,5492.69,Agente de Construção,9460,Financeiro,1460
9461,Antonella Sá,1982-05-19,214.064.180-99,Feminino,3576.72,Supervisor de Saúde,9461,Vendas,1461
9462,Lorenzo Marcondes,1992-06-12,042.700.382-25,Masculino,11866.54,Gerente de Saúde,9462,RH,1462
9463,Bruna Pimenta,1981-02-13,735.472.461-05,Feminino,4623.00,Facilitador de Vendas,9463,RH,1463
9464,Fabrício Veles,1961-07-30,010.518.514-08,Masculino,1672.60,Contato de TI,9464,RH,1464
9465,Francisca Castanheira,1969-08-25,710.636.717-60,Feminino,5292.85,Supervisor de Vendas,9465,Markting,1465
9466,Benício Farias,1999-11-27,755.323.183-52,Masculino,6375.13,Assistente de Governamental,9466,Markting,1466
9467,Maria Vitória Mendes,1976-10-15,118.074.360-12,Feminino,5812.96,Planejador de TI,9467,Financeiro,1467
9468,Anthony Conceição,2002-04-21,085.203.358-37,Masculino,1506.79,Contato de Tecnologia,9468,TI,1468
9469,Carla Macedo,1985-03-15,700.471.038-68,Feminino,3665.71,Fabricante de Propaganda,9469,TI,1469
9470,Mariana Veloso,1972-07-16,730.315.650-02,Feminino,3146.16,Administrador de Administração,9470,Vendas,1470
9471,Roberta Gomide,2007-06-05,415.334.430-33,Feminino,5388.52,Analista de Marketing,9471,Vendas,1471
9472,Anthony Cavalcanti,1998-05-23,000.118.351-68,Masculino,5998.17,Analista de Educação,9472,Markting,1472
9473,Luiz Ribeira,1998-01-21,764.728.005-88,Masculino,5647.21,Analista de Construção,9473,TI,1473
9474,Ryan Caldeira,1967-07-27,852.637.542-30,Masculino,2658.96,Desenvolvedor de Industrial,9474,Markting,1474
9475,Ana Beatriz Fontes,1999-08-12,638.303.434-00,Feminino,21068.99,Gerente de Propaganda,9475,RH,1475
9476,Fernanda Pimenta,1989-03-12,345.404.445-65,Feminino,11886.38,Gerente de Serviços Comunitários,9476,RH,1476
9477,Allana da Penha,2000-01-02,757.443.872-26,Feminino,4699.63,Administrador de Agricultura,9477,RH,1477
9478,Arthur Macedo,1966-03-26,156.334.004-61,Masculino,1635.93,Especialista de Consultoria,9478,Financeiro,1478
9479,Mathias da Fontoura,1964-12-06,220.253.753-87,Masculino,1740.84,Técnico de Contabilidade,9479,TI,1479
9480,Maria Júlia Bouças,1992-09-16,151.664.843-98,Feminino,5487.41,Estrategista de Varejo,9480,TI,1480
9481,Francisca Melo,1966-07-04,461.025.676-25,Feminino,3107.86,Facilitador de Mineração,9481,Financeiro,1481
9482,Heitor Reis,1993-07-15,352.315.243-79,Masculino,1663.35,Fabricante de Vendas,9482,RH,1482
9483,Calebe Lobos,1980-09-29,204.771.675-60,Masculino,4061.95,Consultor de Legal,9483,Markting,1483
9484,Benício Solimões,2002-04-14,044.668.173-32,Masculino,4386.96,Analista de Legal,9484,RH,1484
9485,Fábio Gomide,1991-03-26,675.280.338-20,Masculino,4691.03,Agente de Industrial,9485,TI,1485
9486,Luan da Mata,1966-06-22,887.021.004-95,Masculino,1870.23,Administrador de Imobiliária,9486,Markting,1486
9487,Henry Siqueira,1978-04-13,340.781.152-76,Masculino,4029.79,Representante de Varejo,9487,Markting,1487
9488,Enzo Gabriel Viana,1972-05-27,424.110.367-79,Masculino,11227.01,Gerente de Mineração,9488,TI,1488
9489,Davi Luiz Diegues,1975-06-29,276.715.030-02,Masculino,1894.30,Associado de Varejo,9489,Financeiro,1489
9490,Gabrielly Saraiva,1996-09-29,808.227.534-05,Feminino,3623.72,Planejador de Propaganda,9490,RH,1490
9491,Luan Carvalheira,1967-05-22,253.630.574-09,Masculino,9813.67,Diretor de Bancário,9491,Markting,1491
9492,Carlos Chaves,1991-10-23,862.477.883-20,Masculino,4643.55,Administrador de Mineração,9492,TI,1492
9493,Isis Negrão,2001-05-04,861.010.650-06,Feminino,1662.38,Contato de Industrial,9493,Vendas,1493
9494,Milena Vidal,1993-10-22,485.837.468-85,Feminino,5073.25,Oficial de Tecnologia,9494,RH,1494
9495,Isis da Mota,1969-02-21,003.564.383-84,Feminino,2923.16,Administrador de Marketing,9495,RH,1495
9496,Fábio Bulhões,1985-01-10,315.854.187-49,Masculino,3223.47,Executivo de TI,9496,Financeiro,1496
9497,Davi Domingues,1995-01-08,763.236.816-76,Masculino,2409.08,Contato de Saúde,9497,TI,1497
9498,Eduarda Rolim,1964-01-07,657.211.762-61,Feminino,1514.54,Executivo de Design,9498,Vendas,1498
9499,Esther Peres,1967-12-19,716.411.550-86,Feminino,2511.72,Planejador de Saúde,9499,TI,1499
9500,Elísio Alves,1997-01-05,655.388.734-98,Masculino,4394.06,Desenvolvedor de Tecnologia,9500,TI,1500
9501,Noah Viveiros,1977-09-02,857.312.862-30,Masculino,4452.84,Arquiteto de Serviços Comunitários,9501,Financeiro,1501
9502,Fernanda Cavalcanti,1975-10-22,613.508.347-34,Feminino,3190.64,Representante de Consultoria,9502,Markting,1502
9503,Ryan Duarte,1962-03-05,823.770.618-85,Masculino,1674.77,Fabricante de Propaganda,9503,Vendas,1503
9504,Vicente Gabeira,1998-02-10,688.667.435-85,Masculino,21965.37,Gerente de Tecnologia,9504,Vendas,1504
9505,Isabella Lessa,1962-01-03,768.131.812-70,Feminino,5154.69,Assistente de Hospitalidade,9505,RH,1505
9506,João Pedro da Paz,1975-08-07,673.513.566-02,Masculino,4819.09,Especialista de Bancário,9506,Vendas,1506
9507,Maria Júlia Datena,1969-06-18,647.472.427-75,Feminino,4621.27,Oficial de Construção,9507,Vendas,1507
9508,Antonella Álvares,2003-03-23,728.651.126-24,Feminino,5153.99,Consultor de TI,9508,Markting,1508
9509,Pérola Pinto,2002-02-08,043.723.010-49,Feminino,5396.66,Associado de Consultoria,9509,RH,1509
9510,Hélio Muniz,1990-05-01,600.157.663-73,Masculino,4572.99,Representante de Imobiliária,9510,TI,1510
9511,Ana Lívia Martins,1965-08-29,708.353.208-71,Feminino,5234.14,Contato de Imobiliária,9511,Vendas,1511
9512,Maria Júlia Quaresma,2006-12-04,401.757.442-46,Feminino,5803.47,Agente de Consultoria,9512,RH,1512
9513,Ian de Oliveira,1970-07-02,318.617.306-08,Masculino,3801.71,Designer de Governamental,9513,Financeiro,1513
9514,Patricia Antena,1985-01-24,513.543.784-31,Feminino,5510.49,Fabricante de Construção,9514,Markting,1514
9515,Ana Vitória Rêgo,1971-12-21,675.011.653-19,Feminino,3204.54,Especialista de Design,9515,RH,1515
9516,Janaína Sá,1967-06-27,487.708.623-46,Feminino,4038.53,Assistente de TI,9516,RH,1516
9517,Vitor Hugo Palmeira,1968-12-07,650.386.822-78,Masculino,3070.81,Oficial de Agricultura,9517,RH,1517
9518,Marcelo Marins,1971-07-05,507.122.660-03,Masculino,3594.58,Agente de Varejo,9518,Financeiro,1518
9519,Suélen Marins,1967-07-09,674.177.484-06,Feminino,1677.33,Contato de Educação,9519,RH,1519
9520,Elisa Vimaranes,1978-01-13,753.407.538-67,Feminino,13610.03,Gerente de Varejo,9520,Markting,1520
9521,Rebeca Moura,1987-06-01,781.027.562-33,Feminino,3412.89,Engenheiro de Design,9521,Financeiro,1521
9522,Lavínia Antena,1962-10-26,456.572.660-21,Feminino,3903.13,Agente de Legal,9522,TI,1522
9523,Raul Caldas,2002-01-11,821.024.822-78,Masculino,4003.72,Designer de Marketing,9523,Vendas,1523
9524,Isabelly Bouças,1994-03-05,037.202.606-07,Feminino,4496.53,Arquiteto de Vendas,9524,Vendas,1524
9525,Márcio Corte,1984-06-06,170.338.286-24,Masculino,1576.88,Supervisor de Propaganda,9525,TI,1525
9526,Otávio Bomdia,2004-05-30,336.433.334-39,Masculino,2617.73,Técnico de Propaganda,9526,Vendas,1526
9527,Suélen Roriz,1972-05-05,082.457.342-09,Feminino,4699.00,Representante de Serviços Comunitários,9527,Vendas,1527
9528,Levi Lobos,1964-02-22,450.516.066-10,Masculino,5731.48,Administrador de Propaganda,9528,Markting,1528
9529,Enzo Miguel Simões,1987-02-26,175.655.525-77,Masculino,13253.69,Diretor de Design,9529,Markting,1529
9530,Caio Neves,1997-09-22,400.357.806-65,Masculino,4287.20,Desenvolvedor de Mineração,9530,TI,1530
9531,Vicente Sanches,1994-06-22,081.836.733-41,Masculino,4925.23,Contato de Varejo,9531,Markting,1531
9532,Ana Júlia Antunes,1993-03-10,507.284.135-90,Feminino,4147.08,Coordenador de Educação,9532,TI,1532
9533,Carla Fernandes,1973-12-29,574.780.303-43,Feminino,5076.49,Orquestrador de Agricultura,9533,TI,1533
9534,Ana Júlia Aguiar,2005-06-11,148.207.240-88,Feminino,3229.64,Planejador de TI,9534,Vendas,1534
9535,João Guilherme Assumpção,1981-05-18,163.063.815-38,Masculino,4443.40,Desenvolvedor de Imobiliária,9535,Markting,1535
9536,Danilo Neves,1969-05-23,042.888.024-07,Masculino,3724.92,Estrategista de Imobiliária,9536,Markting,1536
9537,Alessandro Ramalho,1971-11-22,633.412.537-00,Masculino,2721.48,Planejador de Tecnologia,9537,RH,1537
9538,Bárbara Grotas,1961-12-09,744.142.408-91,Feminino,4392.43,Associado de Educação,9538,Vendas,1538
9539,Sirineu da Gama,1966-08-14,125.751.370-20,Masculino,5096.75,Analista de Hospitalidade,9539,RH,1539
9540,Alessandra Ramos,1970-02-26,268.518.303-53,Feminino,4203.09,Coordenador de Design,9540,TI,1540
9541,Carolina Regueira,1990-08-14,133.070.565-30,Feminino,5463.08,Executivo de Governamental,9541,Markting,1541
9542,João Vitor Saraiva,1980-06-14,340.515.686-60,Masculino,37071.48,Diretor de Serviços Comunitários,9542,Financeiro,1542
9543,Maria Clara Marques,1986-07-19,005.640.162-09,Feminino,4239.14,Planejador de Propaganda,9543,Financeiro,1543
9544,Roberto Chaves,2001-11-17,183.637.658-80,Masculino,2550.30,Analista de TI,9544,Markting,1544
9545,Arthur Henrique Crespo,2001-06-10,712.875.635-38,Masculino,5742.95,Administrador de Consultoria,9545,RH,1545
9546,Mariana da Madureira,1991-08-29,206.707.352-48,Feminino,4238.82,Especialista de Bancário,9546,Financeiro,1546
9547,Agatha Moniz,2001-01-27,133.111.850-64,Feminino,2844.01,Planejador de Serviços Comunitários,9547,RH,1547
9548,Ana Vitória Barbosa,1979-01-23,616.033.288-07,Feminino,5785.07,Executivo de Tecnologia,9548,TI,1548
9549,Vicente Ordonhes,1986-04-21,668.213.417-70,Masculino,3891.92,Desenvolvedor de Industrial,9549,TI,1549
9550,Ruan Videira,1992-04-26,044.701.668-71,Masculino,4848.22,Representante de Consultoria,9550,Vendas,1550
9551,Carlos Eduardo Fontinhas,1968-07-21,864.512.350-91,Masculino,1509.54,Engenheiro de Educação,9551,Markting,1551
9552,Enzo Thiago de Lara,1993-12-29,781.323.770-60,Masculino,5986.22,Representante de Marketing,9552,Vendas,1552
9553,Danilo da Barranca,1991-05-29,151.103.460-20,Masculino,3350.30,Planejador de Bancário,9553,TI,1553
9554,Tiago Xavier,1986-08-04,123.064.728-74,Masculino,3297.26,Facilitador de Contabilidade,9554,TI,1554
9555,Marcela Aroeira,1979-05-04,864.182.620-34,Feminino,2074.32,Engenheiro de Vendas,9555,Vendas,1555
9556,Margarida Ramos,2005-04-16,116.663.244-00,Feminino,3655.24,Orquestrador de Administração,9556,RH,1556
9557,Rafaela Almada,1977-06-24,366.418.870-57,Feminino,2815.17,Oficial de Propaganda,9557,RH,1557
9558,Maria Júlia Godins,1998-02-18,575.680.758-69,Feminino,4332.53,Associado de Bancário,9558,Vendas,1558
9559,Luiz Antunes,1984-08-02,030.870.846-62,Masculino,3875.32,Técnico de Industrial,9559,TI,1559
9560,Maria Sophia Palmeira,1997-05-01,075.760.876-09,Feminino,1852.75,Técnico de Vendas,9560,Financeiro,1560
9561,Maria Isis Rolim,1988-08-03,273.663.683-00,Feminino,5034.03,Analista de Design,9561,Vendas,1561
9562,Davi Lucas de Oliveira,1999-06-28,570.041.771-57,Masculino,4114.58,Representante de Consultoria,9562,Markting,1562
9563,Meire Araújo,1966-08-25,302.081.050-77,Feminino,5107.62,Especialista de Imobiliária,9563,RH,1563
9564,João Guilherme Rocha,1980-03-22,453.835.873-81,Masculino,9055.96,Assistente de Marketing,9564,TI,1564
9565,Karla Fontes,2005-07-21,547.350.101-06,Feminino,23426.52,Diretor de Agricultura,9565,TI,1565
9566,Thomas Pimenta,2007-09-10,566.528.623-01,Masculino,5675.88,Planejador de Governamental,9566,TI,1566
9567,Juliana Velasques,1998-01-02,482.577.485-79,Feminino,4136.12,Assistente de Design,9567,RH,1567
9568,Feliciano Bernardes,1999-09-08,343.704.135-59,Masculino,3391.13,Administrador de Industrial,9568,RH,1568
9569,Fábio da Veiga,1978-06-21,856.400.864-59,Masculino,8805.40,Assistente de TI,9569,Vendas,1569
9570,João Felipe Ribeira,2006-10-18,146.478.857-04,Masculino,1656.59,Designer de Mineração,9570,Financeiro,1570
9571,Elisa Barreira,1983-06-22,660.701.006-70,Feminino,2189.16,Designer de Design,9571,TI,1571
9572,Hélio Ferreira,1999-08-10,765.817.238-35,Masculino,5373.88,Planejador de Varejo,9572,Markting,1572
9573,Vicente Rezende,1966-10-06,576.374.238-91,Masculino,2400.93,Supervisor de Agricultura,9573,TI,1573
9574,Maria Valentina da Bandeira,1980-01-02,673.860.447-55,Feminino,10166.37,Assistente de Varejo,9574,Vendas,1574
9575,Ian Geraldes,1989-11-30,134.324.855-81,Masculino,5974.62,Oficial de Saúde,9575,RH,1575
9576,Vinícius Carvalho,1961-07-19,850.715.025-00,Masculino,3903.77,Administrador de Industrial,9576,TI,1576
9577,Fábio Guterres,1979-12-03,584.884.423-27,Masculino,3540.94,Assistente de Governamental,9577,RH,1577
9578,Maria Viana,2000-02-15,111.054.777-38,Feminino,1793.64,Facilitador de Governamental,9578,Markting,1578
9579,Fábio Soares,1990-04-16,002.505.233-02,Masculino,22811.07,Gerente de Mineração,9579,RH,1579
9580,Maria Alice Rodrigues,1973-07-26,351.624.774-60,Feminino,3242.16,Coordenador de Industrial,9580,Markting,1580
9581,João Lucas Teixeira,1964-08-13,828.404.113-85,Masculino,5150.23,Facilitador de Consultoria,9581,RH,1581
9582,Emilly Barata,1980-02-08,536.254.787-90,Feminino,2530.94,Desenvolvedor de Tecnologia,9582,TI,1582
9583,Maria Dorneles,1992-12-19,844.210.050-45,Feminino,5488.82,Especialista de Mineração,9583,Vendas,1583
9584,Rebeca Modesto,1996-11-08,717.443.127-53,Feminino,23627.95,Diretor de Design,9584,Vendas,1584
9585,Paulo Hermingues,1993-05-26,743.277.882-52,Masculino,5595.38,Coordenador de Imobiliária,9585,RH,1585
9586,João Samuel Gomes,1993-11-16,250.364.471-66,Masculino,5606.98,Oficial de Consultoria,9586,Markting,1586
9587,Raul Madeira,1999-07-17,520.081.205-46,Masculino,4337.89,Administrador de Construção,9587,TI,1587
9588,Cecília Santos,1980-09-08,812.513.413-14,Feminino,5016.76,Contato de Marketing,9588,RH,1588
9589,Fábio da Bandeira,1970-01-24,676.847.706-40,Masculino,3412.36,Especialista de Construção,9589,Vendas,1589
9590,Paula Solimões,1998-10-15,565.770.408-85,Feminino,5618.82,Especialista de Administração,9590,Vendas,1590
